,address_type,agency,agency_name,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
336,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-02-09T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-02-08T00:00:00.000,,,Pothole,,N/A,,,HUMBOLDT STREET,MEEKER AVENUE,,BROOKLYN,Unspecified,2009-02-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13142797
337,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-02-10T00:00:00.000,Unspecified BRONX,Street Condition,2009-02-10T00:00:00.000,,,Pothole,,N/A,,,CONNER STREET,PEARTREE AVENUE,,BRONX,Unspecified,2009-02-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13148637
338,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-02-25T00:00:00.000,Unspecified QUEENS,Street Condition,2009-02-24T00:00:00.000,,,Pothole,,N/A,,,62 STREET,WOODSIDE AVENUE,,QUEENS,Unspecified,2009-02-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13253333
339,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-02-20T00:00:00.000,Unspecified QUEENS,Street Condition,2009-02-19T00:00:00.000,,,Pothole,,N/A,,,PARSONS BOULEVARD,WILLETS POINT BOULEVARD,,QUEENS,Unspecified,2009-02-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13211907
340,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-02-21T00:00:00.000,Unspecified BRONX,Street Condition,2009-02-21T00:00:00.000,BEND,EAST GUN HILL ROAD,Pothole,,N/A, EASTCHESTER ROAD,,,,,BRONX,Unspecified,2009-02-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EASTCHESTER ROAD,13230307
341,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-02-24T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-02-23T00:00:00.000,,,Pothole,,N/A,,,CLOVE ROAD,NARROWS ROAD NORTH,,STATEN ISLAND,Unspecified,2009-02-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13238116
342,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-02-23T00:00:00.000,Unspecified QUEENS,Street Condition,2009-02-22T00:00:00.000,,,Pothole,,N/A,,,49 STREET,MASPETH AVENUE,,QUEENS,Unspecified,2009-02-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13238045
343,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-03-04T00:00:00.000,Unspecified BRONX,Street Condition,2009-02-26T00:00:00.000,,,Pothole,,N/A,,,HUNTS POINT AVE,BRUCKNER BLVD,,BRONX,Unspecified,2009-03-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13260856
344,INTERSECTION,DOT,Department of Transportation,BRONX,,,Unspecified BRONX,Street Condition,2009-02-28T00:00:00.000,,,Pothole,,N/A,,,WEBSTER AVE,CROSS BRONX EXPWY,,BRONX,Unspecified,2009-03-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,13265567
345,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-02-26T00:00:00.000,Unspecified QUEENS,Street Condition,2009-02-25T00:00:00.000,,,Pothole,,N/A,,,56 AVENUE,94 STREET,,QUEENS,Unspecified,2009-02-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13260690
346,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-05T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-04T00:00:00.000,,,Pothole,,N/A,,,60 STREET,NORTHERN BOULEVARD,,QUEENS,Unspecified,2009-03-05T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13309209
347,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-10T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-09T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,VERNON BOULEVARD,,QUEENS,Unspecified,2009-03-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13342852
348,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-03-24T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-03-10T00:00:00.000,,,Pothole,,N/A,,,HAMILTON AVENUE,HICKS STREET,,BROOKLYN,Unspecified,2009-03-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13333416
349,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-11T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-10T00:00:00.000,,,Pothole,,N/A,,,195 STREET,SAGAMORE AVENUE,,QUEENS,Unspecified,2009-03-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13342572
350,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-12T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-11T00:00:00.000,,,Pothole,,N/A,,,VAN WYCK EXPRESSWAY,QUEENS BOULEVARD,,QUEENS,Unspecified,2009-03-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13358622
351,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-10T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-09T00:00:00.000,,,Pothole,,N/A,,,21 STREET,HOYT AVENUE,,QUEENS,Unspecified,2009-03-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13342947
352,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2009-03-10T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-03-09T00:00:00.000,18 AVENUE,19 AVENUE,Pothole,,N/A, 85 STREET,,,,,BROOKLYN,Unspecified,2009-03-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,85 STREET,13341503
353,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2009-03-16T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-03-13T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,WEST 225 STREET,,MANHATTAN,Unspecified,2009-03-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13358605
354,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-03-12T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-03-11T00:00:00.000,,,Pothole,,N/A,,,DUER LANE,FOREST AVENUE,,STATEN ISLAND,Unspecified,2009-03-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13350973
355,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-03-26T00:00:00.000,Unspecified BRONX,Street Condition,2009-03-26T00:00:00.000,,,Pothole,,N/A,,,GRAND CONCOURSE,E BURNSIDE AVE,,BRONX,Unspecified,2009-03-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13451018
356,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-19T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-18T00:00:00.000,,,Pothole,,N/A,,,120 AVENUE,196 STREET,,QUEENS,Unspecified,2009-03-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13389737
357,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-03-19T00:00:00.000,Unspecified BRONX,Street Condition,2009-03-18T00:00:00.000,EAST  215 STREET,EAST  216 STREET,Pothole,,N/A, WHITE PLAINS ROAD,,,,,BRONX,Unspecified,2009-03-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WHITE PLAINS ROAD,13390681
358,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-03-26T00:00:00.000,Unspecified BRONX,Street Condition,2009-03-26T00:00:00.000,,,Pothole,,N/A,,,PELHAM PARKWAY,WALLACE AVENUE,,BRONX,Unspecified,2009-03-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13451017
359,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-27T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-26T00:00:00.000,,,Pothole,,N/A,,,137 AVENUE,173 STREET,,QUEENS,Unspecified,2009-03-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13468135
360,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2009-03-31T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-30T00:00:00.000,31 STREET,32 STREET,Pothole,,N/A, ASTORIA BOULEVARD,,,,,QUEENS,Unspecified,2009-03-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,ASTORIA BOULEVARD,13482743
361,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-04-15T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-04-02T00:00:00.000,,,Pothole,,N/A,,,BANNER AVENUE,CONEY ISLAND AVENUE,,BROOKLYN,Unspecified,2009-04-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13496293
362,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-04-01T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-01T00:00:00.000,,,Pothole,,N/A,,,EAST 149 STREET,RIVER AVENUE,,BRONX,Unspecified,2009-04-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13489153
363,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-04-06T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-05T00:00:00.000,EASTCHESTER ROAD,WILLIAMSBRIDGE ROAD,Pothole,,N/A, PELHAM PARKWAY,,,,,BRONX,Unspecified,2009-04-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,13504693
364,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-07T00:00:00.000,,,Pothole,,N/A,,,115 STREET,ROCKAWAY BOULEVARD,,QUEENS,Unspecified,2009-04-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13535231
365,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-04-16T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-05T00:00:00.000,,,Pothole,,N/A,,,E TREMONT AVE,BRUCKNER BLVD,,BRONX,Unspecified,2009-04-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13520186
366,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-04-03T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-03T00:00:00.000,EAST  158 STREET,EAST  161 STREET,Pothole,,N/A, WALTON AVENUE,,,,,BRONX,Unspecified,2009-04-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WALTON AVENUE,13521467
367,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-14T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-14T00:00:00.000,,,Pothole,,N/A,,,MAIN STREET,VLEIGH PLACE,,QUEENS,Unspecified,2009-04-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13564834
368,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-12-04T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-11-25T00:00:00.000,,,Pothole,,N/A,,,FOREST AVENUE,MORROW STREET,,STATEN ISLAND,Unspecified,2009-12-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15372235
369,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2009-05-05T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-04-16T00:00:00.000,,,Pothole,,N/A,,,EAST HOUSTON STREET,MANGIN STREET,,MANHATTAN,Unspecified,2009-05-05T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13726184
370,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-05-15T00:00:00.000,Unspecified BRONX,Street Condition,2009-04-23T00:00:00.000,,,Pothole,,N/A,,,GRAND CONCOURSE,E BURNSIDE AVE,,BRONX,Unspecified,2009-05-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13780757
371,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-27T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-26T00:00:00.000,,,Pothole,,N/A,,,21 STREET,HOYT AVENUE,,QUEENS,Unspecified,2009-04-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13818238
372,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,,0 Unspecified,Street Condition,2009-05-03T00:00:00.000,CBE SB ENTRANCE JEROME AVE,EAST  174 STREET,Pothole,,N/A, CROSS BRONX EXPRESSWAY,,,,,Unspecified,Unspecified,2009-05-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,CROSS BRONX EXPRESSWAY,13859670
373,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-06-01T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-05-14T00:00:00.000,,,Pothole,,N/A,,,97 STREET,MARINE AVENUE,,BROOKLYN,Unspecified,2009-06-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13966790
374,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-05-16T00:00:00.000,Unspecified QUEENS,Street Condition,2009-05-15T00:00:00.000,,,Pothole,,N/A,,,109 STREET,LIBERTY AVENUE,,QUEENS,Unspecified,2009-05-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13983663
375,INTERSECTION,DOT,Department of Transportation,BRONX,,,Unspecified BRONX,Street Condition,2009-05-18T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,WEST 225 STREET,,BRONX,Unspecified,2009-05-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13983746
376,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-06-16T00:00:00.000,Unspecified BRONX,Street Condition,2009-05-20T00:00:00.000,,,Pothole,,N/A,,,BOSTON ROAD,BRYANT AVENUE,,BRONX,Unspecified,2009-06-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14006362
377,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-05-27T00:00:00.000,Unspecified QUEENS,Street Condition,2009-05-20T00:00:00.000,,,Pothole,,N/A,,,168 STREET,GRAND CENTRAL PARKWAY,,QUEENS,Unspecified,2009-05-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14006728
378,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-05-27T00:00:00.000,Unspecified QUEENS,Street Condition,2009-05-21T00:00:00.000,,,Pothole,,N/A,,,GIPSON STREET,MOTT AVENUE,,QUEENS,Unspecified,2009-05-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14006755
379,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-05-27T00:00:00.000,Unspecified QUEENS,Street Condition,2009-05-24T00:00:00.000,,,Pothole,,N/A,,,147 AVENUE,BODY OF WATER,,QUEENS,Unspecified,2009-05-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14032392
380,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2009-05-27T00:00:00.000,Unspecified QUEENS,Street Condition,2009-05-24T00:00:00.000,GRAND CENTRAL PARKWAY,GRAND CENTRAL PARKWAY,Pothole,,N/A, 69 ROAD,,,,,QUEENS,Unspecified,2009-05-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,69 ROAD,14027686
381,,DOT,Department of Transportation,BRONX,,2009-06-14T00:00:00.000,Unspecified BRONX,Street Condition,2009-05-25T00:00:00.000,,,Plate Condition - Noisy,2009-05-31T00:00:00.000,N/A,,,226 STREET,CAPITAL AVENUE,Street,BRONX,Unspecified,2009-06-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14029595
382,,DOT,Department of Transportation,BROOKLYN,,2009-08-01T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-06-12T00:00:00.000,,,Defective Hardware,2009-06-18T00:00:00.000,N/A,,,EAST NEW YORK,EAST 94 STREET,Street,BROOKLYN,Unspecified,2009-08-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14163761
383,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2009-06-11T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-06-10T00:00:00.000,CARLTON AVENUE,CLERMONT AVENUE,Pothole,,N/A, ATLANTIC AVENUE,,,,,BROOKLYN,Unspecified,2009-06-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,ATLANTIC AVENUE,14166133
384,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-07-14T00:00:00.000,Unspecified BRONX,Street Condition,2009-07-01T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,WEST 225 STREET,,BRONX,Unspecified,2009-07-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14302647
385,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-06-22T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-06-21T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,NEW MONTROSE AVENUE,,BROOKLYN,Unspecified,2009-06-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14244100
386,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-07-07T00:00:00.000,Unspecified BRONX,Street Condition,2009-06-30T00:00:00.000,,,Pothole,,N/A,,,ISELIN AVENUE,WEST 250 STREET,,BRONX,Unspecified,2009-07-07T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14294488
387,,DOT,Department of Transportation,STATEN ISLAND,,2009-07-06T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-07-02T00:00:00.000,,,Failed Street Repair,2009-07-12T00:00:00.000,N/A,,,LONGVIEW RD,CAMPUS RD,Street,STATEN ISLAND,Unspecified,2009-07-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14307837
388,,DOT,Department of Transportation,BROOKLYN,,2009-07-08T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-07-07T00:00:00.000,SUMPTER ST,MARION STREET,Defective Hardware,2009-07-17T00:00:00.000,N/A, RALPH AVE,,,,Street,BROOKLYN,Unspecified,2009-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,RALPH AVE,14334129
389,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-07-31T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-07-10T00:00:00.000,,,Pothole,,N/A,,,CLINTON STREET,HAMILTON AVENUE,,BROOKLYN,Unspecified,2009-07-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14361567
390,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2009-07-12T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-07-09T00:00:00.000,,,Pothole,,N/A,,,1 AVENUE,EAST 125 STREET,,MANHATTAN,Unspecified,2009-07-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14353632
391,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-07-16T00:00:00.000,Unspecified BRONX,Street Condition,2009-07-15T00:00:00.000,,,Pothole,,N/A,,,EDWARD L GRANT HIGHWAY,WEST 170 STREET,,BRONX,Unspecified,2009-07-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14402919
392,,DOT,Department of Transportation,BROOKLYN,,2009-09-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-07-18T00:00:00.000,ST MARKS AVE,PROSPECT PL,Defective Hardware,2009-07-23T00:00:00.000,N/A, CLASSON AVE,,,,Street,BROOKLYN,Unspecified,2009-09-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,CLASSON AVE,14415118
393,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-07-30T00:00:00.000,Unspecified BRONX,Street Condition,2009-07-21T00:00:00.000,,,Pothole,,N/A,,,EAST 146 STREET,3 AVENUE,,BRONX,Unspecified,2009-07-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14436485
