,address_type,agency,agency_name,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
2526,,DOT,Department of Transportation,BROOKLYN,,2008-07-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541428
2527,,DOT,Department of Transportation,MANHATTAN,,2008-07-07T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-02T00:00:00.000,,,Plate Condition - Shifted,2008-07-12T00:00:00.000,N/A,,,EAST 20 STREET,PARK AVENUE,,Street,MANHATTAN,Unspecified,2008-07-07T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11524818
2528,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-06-30T00:00:00.000,Unspecified QUEENS,Street Condition,2008-06-29T00:00:00.000,,,Pothole,,N/A,,,56 ROAD,64 STREET,,,QUEENS,Unspecified,2008-06-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11523915
2529,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-06-30T00:00:00.000,Unspecified QUEENS,Street Condition,2008-06-29T00:00:00.000,,,Pothole,,N/A,,,67 PLACE,MYRTLE AVENUE,,,QUEENS,Unspecified,2008-06-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11523914
2530,,DOT,Department of Transportation,MANHATTAN,,2008-07-03T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,,,,,,,MANHATTAN,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11534002
2531,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2008-07-02T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,VICTORY BOULEVARD,WILD AVENUE,,,STATEN ISLAND,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11534025
2532,,DOT,Department of Transportation,BROOKLYN,,2008-07-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,5012 ,,,,,,BROOKLYN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538234
2533,,DOT,Department of Transportation,MANHATTAN,,2008-07-03T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,467 ,,,,,,MANHATTAN,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538319
2534,,DOT,Department of Transportation,BROOKLYN,,2008-07-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,37 ,,,,,,BROOKLYN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538236
2535,,DOT,Department of Transportation,BROOKLYN,,2008-07-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,1076 ,,,,,,BROOKLYN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538231
2536,,DOT,Department of Transportation,BROOKLYN,,2008-07-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,1006 ,,,,,,BROOKLYN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538232
2537,,DOT,Department of Transportation,MANHATTAN,,2008-07-02T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,,,,,,,MANHATTAN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541837
2538,,DOT,Department of Transportation,MANHATTAN,,2008-07-02T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,,,,,,,MANHATTAN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541838
2539,,DOT,Department of Transportation,MANHATTAN,,2008-07-02T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,1056 ,,,,,,MANHATTAN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538325
2540,,DOT,Department of Transportation,MANHATTAN,,2008-07-02T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,,,,,,,MANHATTAN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541839
2541,,DOT,Department of Transportation,QUEENS,,2008-07-03T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,100-33 ,,,,,,QUEENS,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538327
2542,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-07-03T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-02T00:00:00.000,BEVERLY ROAD,SNYDER AVENUE,Pothole,,N/A, FLATBUSH AVENUE,,,,,,BROOKLYN,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FLATBUSH AVENUE,11578317
2543,,DOT,Department of Transportation,MANHATTAN,,2008-07-03T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,443 ,,,,,,MANHATTAN,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538318
2544,,DOT,Department of Transportation,MANHATTAN,,2008-07-03T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,900 ,,,,,,MANHATTAN,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538322
2545,,DOT,Department of Transportation,MANHATTAN,,2008-07-03T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,639 ,,,,,,MANHATTAN,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538323
2546,,DOT,Department of Transportation,QUEENS,,2008-07-02T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,21-13 ,,,,,,QUEENS,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538381
2547,,DOT,Department of Transportation,QUEENS,,2008-07-02T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,41-26 ,,,,,,QUEENS,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538382
2548,,DOT,Department of Transportation,STATEN ISLAND,,2008-07-03T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,91 ,,,,,,STATEN ISLAND,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11538388
2549,,DOT,Department of Transportation,QUEENS,,2008-07-02T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,,,,,QUEENS,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541850
2550,,DOT,Department of Transportation,BROOKLYN,,2008-07-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541439
2551,,DOT,Department of Transportation,QUEENS,,2008-07-02T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,,,,,QUEENS,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541852
2552,,DOT,Department of Transportation,QUEENS,,2008-07-02T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,,,,,QUEENS,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541854
2553,,DOT,Department of Transportation,QUEENS,,2008-07-02T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,,,,,QUEENS,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541855
2554,,DOT,Department of Transportation,QUEENS,,2008-07-02T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,,,,,QUEENS,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541851
2555,,DOT,Department of Transportation,BROOKLYN,,2008-06-30T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-06-29T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-06-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541829
2556,,DOT,Department of Transportation,QUEENS,,2008-07-03T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,,,,,,,QUEENS,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541847
2557,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2008-07-08T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,,,SAVO LOOP,STATION AVENUE,,,STATEN ISLAND,Unspecified,2008-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541859
2558,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2008-07-11T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,,,WEST SHORE EXPRESSWAY,ARTHUR KILL ROAD,,,STATEN ISLAND,Unspecified,2008-07-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541863
2559,,DOT,Department of Transportation,STATEN ISLAND,,,Unspecified STATEN ISLAND,Street Condition,2008-07-03T00:00:00.000,,,Maintenance Cover,,N/A,,,,,,,STATEN ISLAND,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,11541866
2560,,DOT,Department of Transportation,BROOKLYN,,2008-07-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541444
2561,,DOT,Department of Transportation,BROOKLYN,,2008-07-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541432
2562,,DOT,Department of Transportation,BROOKLYN,,2008-07-01T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-06-30T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-07-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541434
2563,,DOT,Department of Transportation,BROOKLYN,,2008-07-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541440
2564,,DOT,Department of Transportation,BROOKLYN,,2008-07-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-01T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-07-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541441
2565,,DOT,Department of Transportation,BROOKLYN,,2008-07-01T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-06-30T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-07-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541430
2566,,DOT,Department of Transportation,BROOKLYN,,2008-06-30T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-06-29T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-06-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541450
2567,,DOT,Department of Transportation,BROOKLYN,,2008-06-30T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-06-29T00:00:00.000,,,Pothole,,N/A,,,,,,,BROOKLYN,Unspecified,2008-06-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11541451
2568,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-07-15T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-03T00:00:00.000,,,Pothole,,N/A,,,EAST GUN HILL ROAD,GUNTHER AVENUE,,,BRONX,Unspecified,2008-07-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11545814
2569,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-07-14T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-03T00:00:00.000,,,Pothole,,N/A,,,MORRIS PARK AVENUE,UNIONPORT ROAD,,,BRONX,Unspecified,2008-07-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11545817
2570,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2008-07-16T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-03T00:00:00.000,,,Pothole,,N/A,,,FLORENCE PLACE,PERCIVAL PLACE,,,STATEN ISLAND,Unspecified,2008-07-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11545809
2571,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-07-29T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-06T00:00:00.000,CATHEDRAL PLACE,CHAPEL STREET,Pothole,,N/A, FLATBUSH AVENUE EXTENSION,,,,,,BROOKLYN,Unspecified,2008-07-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FLATBUSH AVENUE EXTENSION,11554360
2572,,DOT,Department of Transportation,BRONX,,2008-07-10T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-08T00:00:00.000,,,"Rough, Pitted or Cracked Roads",2008-10-06T00:00:00.000,N/A,,,SAXON AVE,VAN CORTLANDT AVE WEST,,Street,BRONX,Unspecified,2008-07-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11564404
2573,,DOT,Department of Transportation,MANHATTAN,NY,2008-07-09T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-07T00:00:00.000,,,Failed Street Repair,2008-07-17T00:00:00.000,N/A,625 WEST END AVE,10024.0,,,,Street,MANHATTAN,Unspecified,2008-07-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST END AVE,11555602
2574,,DOT,Department of Transportation,QUEENS,,2008-07-08T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-07T00:00:00.000,,,"Rough, Pitted or Cracked Roads",2008-10-05T00:00:00.000,N/A,,,WHITNEY AVENUE,JUDGE ST,,Street,QUEENS,Unspecified,2008-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11556331
2575,,DOT,Department of Transportation,QUEENS,,2008-07-08T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-07T00:00:00.000,,,"Rough, Pitted or Cracked Roads",2008-10-05T00:00:00.000,N/A,,,VALLON ST,QUEENS BOULEVARD,,Street,QUEENS,Unspecified,2008-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11556332
2576,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2008-07-08T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-07T00:00:00.000,,,Pothole,,N/A,,,CHAMBERS STREET,NORTH END AVENUE,,,MANHATTAN,Unspecified,2008-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11579756
2577,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2008-07-18T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-08T00:00:00.000,,,Pothole,,N/A,,,COOPER SQUARE,EAST 7 STREET,,,MANHATTAN,Unspecified,2008-07-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11579765
2578,INTERSECTION,DOT,Department of Transportation,QUEENS,,,Unspecified QUEENS,Street Condition,2008-07-06T00:00:00.000,,,Hummock,,N/A,,,75 AVENUE,QUEENS BOULEVARD,,,QUEENS,Unspecified,2008-07-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,11579402
2579,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2008-07-07T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-06T00:00:00.000,BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,Pothole,,N/A, BEACH   84 STREET,,,,,,QUEENS,Unspecified,2008-07-07T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,BEACH   84 STREET,11578342
2580,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-14T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-07T00:00:00.000,,,Pothole,,N/A,,,LITTLE NECK PARKWAY,NASSAU BOULEVARD,,,QUEENS,Unspecified,2008-07-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11579406
2581,,DOT,Department of Transportation,MANHATTAN,,2008-07-10T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-10T00:00:00.000,5TH AVENUE,6TH AVENUE,Failed Street Repair,2008-07-20T00:00:00.000,N/A, WEST 59TH STREET,,,,,Street,MANHATTAN,Unspecified,2008-07-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST 59TH STREET,11580412
2582,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-07-03T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-02T00:00:00.000,,,Pothole,,N/A,,,BEVERLY ROAD,FLATBUSH AVENUE,,,BROOKLYN,Unspecified,2008-07-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11579380
2583,,DOT,Department of Transportation,MANHATTAN,,2008-07-16T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-09T00:00:00.000,LEXINGTON AVE,PARK AVE,Blocked - Construction,2008-07-19T00:00:00.000,N/A, E 31 ST,,,,,Street,MANHATTAN,Unspecified,2008-07-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,E 31 ST,11572055
2584,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-07-08T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-07T00:00:00.000,EAST   64 STREET,EAST   65 STREET,Pothole,,N/A, MAYFAIR DRIVE NORTH,,,,,,BROOKLYN,Unspecified,2008-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,MAYFAIR DRIVE NORTH,11578315
2585,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-07-08T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-07T00:00:00.000,EAST   63 STREET,EAST   64 STREET,Pothole,,N/A, MAYFAIR DRIVE NORTH,,,,,,BROOKLYN,Unspecified,2008-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,MAYFAIR DRIVE NORTH,11578316
2586,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-07-08T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-08T00:00:00.000,EAST   66 STREET,WHITMAN DRIVE,Pothole,,N/A, DAKOTA PLACE,,,,,,BROOKLYN,Unspecified,2008-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,DAKOTA PLACE,11578322
2587,,DOT,Department of Transportation,QUEENS,,2008-07-18T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-11T00:00:00.000,,,"Rough, Pitted or Cracked Roads",2008-10-09T00:00:00.000,N/A,,,CROSS ISLAND EXP,EXIT 34,,Street,QUEENS,Unspecified,2008-07-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11589812
2588,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,,2008-07-09T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-09T00:00:00.000,EAST   14 STREET,EAST   15 STREET,Pothole,,N/A, UNION SQUARE EAST,,,,,,MANHATTAN,Unspecified,2008-07-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,UNION SQUARE EAST,11621766
2589,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-16T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-15T00:00:00.000,,,Pothole,,N/A,,,GIPSON STREET,MOTT AVENUE,,,QUEENS,Unspecified,2008-07-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11625868
2590,BLOCKFACE,DOT,Department of Transportation,Unspecified,BROOKLYN,2008-07-10T00:00:00.000,0 Unspecified,Street Condition,2008-07-09T00:00:00.000,EAST   72 STREET,EAST   73 STREET,Pothole,,N/A, AVENUE L,,,,,,Unspecified,Unspecified,2008-07-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,AVENUE L,11621723
2591,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-07-11T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-10T00:00:00.000,NAVY ST,MONUMENT WALK,Pothole,,N/A, PARK AVE,,,,,,BROOKLYN,Unspecified,2008-07-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PARK AVE,11621724
2592,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2008-07-23T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-14T00:00:00.000,101 AVENUE,102 AVENUE,Pothole,,N/A, VAN WYCK EXPRESSWAY,,,,,,QUEENS,Unspecified,2008-07-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,VAN WYCK EXPRESSWAY,11621808
2593,ADDRESS,DOT,Department of Transportation,QUEENS,,2008-07-14T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-10T00:00:00.000,RYE PLACE,FIRWOOD PLACE,Pothole,,N/A,187-15 110 AVENUE,,,,,,QUEENS,Unspecified,2008-07-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,110 AVENUE,11619336
