,address_type,agency,agency_name,borough,bridge_highway_direction,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
6592,BLOCKFACE,DOT,Department of Transportation,Unspecified,,NEW YORK,2005-03-27T00:00:00.000,0 Unspecified,Street Condition,2005-03-22T00:00:00.000,BROADWAY,COLUMBUS AVENUE,Pothole,N/A, WEST 65 STREET,,,,,,Unspecified,Unspecified,2005-03-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST 65 STREET,3535535
6593,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,,NEW YORK,2005-07-16T00:00:00.000,10 MANHATTAN,Street Condition,2005-07-15T00:00:00.000,7 AVENUE,8 AVENUE,Pothole,N/A, WEST 116 STREET,10026,,,,,MANHATTAN,Unspecified,2005-07-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST 116 STREET,3539304
6594,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,,2005-01-14T00:00:00.000,Unspecified MANHATTAN,Street Condition,2005-01-14T00:00:00.000,,,Pothole,N/A,,,CENTRE STREET,POLICE PLAZA PED WALK,,,MANHATTAN,Unspecified,2005-01-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3536739
6595,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,,,2005-02-08T00:00:00.000,Unspecified MANHATTAN,Street Condition,2005-02-07T00:00:00.000,LEXINGTON AVENUE,PARK AVENUE,Pothole,N/A, EAST 23 STREET,,,,,,MANHATTAN,Unspecified,2005-02-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 23 STREET,3534823
6596,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-03-29T00:00:00.000,Unspecified QUEENS,Street Condition,2005-03-28T00:00:00.000,,,Pothole,N/A,,,HORACE HARDING EXPRESSWAY,GREENPOINT AVENUE,,,QUEENS,Unspecified,2005-03-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3570843
6597,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-01-31T00:00:00.000,Unspecified QUEENS,Street Condition,2005-01-30T00:00:00.000,,,Pothole,N/A,,,49 STREET,MASPETH AVENUE,,,QUEENS,Unspecified,2005-01-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3567945
6598,BLOCKFACE,DOT,Department of Transportation,QUEENS,,,2005-03-24T00:00:00.000,Unspecified QUEENS,Street Condition,2005-03-14T00:00:00.000,148 STREET,PEDESTRIAN OVERPASS,Pothole,N/A, HORACE HARDING EXPRESSWAY,,,,,,QUEENS,Unspecified,2005-03-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,HORACE HARDING EXPRESSWAY,3570922
6599,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-02-26T00:00:00.000,Unspecified QUEENS,Street Condition,2005-02-25T00:00:00.000,,,Pothole,N/A,,,HORACE HARDING EXPRESSWAY,KISSENA BOULEVARD,,,QUEENS,Unspecified,2005-02-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3569999
6600,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-05-23T00:00:00.000,Unspecified QUEENS,Street Condition,2005-05-22T00:00:00.000,,,Pothole,N/A,,,87 AVENUE,COMMONWEALTH BOULEVARD,,,QUEENS,Unspecified,2005-05-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3572884
6601,BLOCKFACE,DOT,Department of Transportation,QUEENS,,,,Unspecified QUEENS,Street Condition,2005-06-01T00:00:00.000,HORACE HARDING EXPRESSWAY,58 AVENUE,Wear & Tear,N/A, 80 STREET,,,,,,QUEENS,Unspecified,2005-06-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,80 STREET,3572998
6602,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-02-09T00:00:00.000,Unspecified QUEENS,Street Condition,2005-02-08T00:00:00.000,,,Pothole,N/A,,,218 STREET,MERRICK BOULEVARD,,,QUEENS,Unspecified,2005-02-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3568196
6603,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-03-24T00:00:00.000,Unspecified QUEENS,Street Condition,2005-03-23T00:00:00.000,,,Pothole,N/A,,,56 AVENUE,SPRINGFIELD BOULEVARD,,,QUEENS,Unspecified,2005-03-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3571130
6604,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-02-25T00:00:00.000,Unspecified QUEENS,Street Condition,2005-02-24T00:00:00.000,,,Pothole,N/A,,,ROCKAWAY BLVD,142 ST,,,QUEENS,Unspecified,2005-02-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3572232
6605,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-04-14T00:00:00.000,Unspecified QUEENS,Street Condition,2005-04-04T00:00:00.000,,,Pothole,N/A,,,ROCKAWAY BOULEVARD,BROOKVILLE BOULEVARD,,,QUEENS,Unspecified,2005-04-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3571358
6606,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-03-04T00:00:00.000,Unspecified QUEENS,Street Condition,2005-03-03T00:00:00.000,,,Pothole,N/A,,,164 PLACE,GRAND CENTRL PARKWAY,,,QUEENS,Unspecified,2005-03-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3569494
6607,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-03-06T00:00:00.000,Unspecified QUEENS,Street Condition,2005-03-05T00:00:00.000,,,Pothole,N/A,,,SOUTH CONDUIT AVENUE,LINDEN BOULEVARD,,,QUEENS,Unspecified,2005-03-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3572462
6608,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-03-16T00:00:00.000,Unspecified QUEENS,Street Condition,2005-03-15T00:00:00.000,,,Pothole,N/A,,,30 STREET,BORDEN AVENUE,,,QUEENS,Unspecified,2005-03-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3570598
6609,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-01-29T00:00:00.000,Unspecified QUEENS,Street Condition,2005-01-28T00:00:00.000,,,Pothole,N/A,,,56 ROAD,68 STREET,,,QUEENS,Unspecified,2005-01-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3565817
6610,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-01-21T00:00:00.000,Unspecified QUEENS,Street Condition,2005-01-20T00:00:00.000,,,Pothole,N/A,,,BEACH 77 STREET,BEACH CHANNEL DRIVE,,,QUEENS,Unspecified,2005-01-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3562642
6611,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-02-08T00:00:00.000,Unspecified QUEENS,Street Condition,2005-02-07T00:00:00.000,,,Pothole,N/A,,,196 STREET,HOLLIS AVENUE,,,QUEENS,Unspecified,2005-02-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3562752
6612,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-05-06T00:00:00.000,Unspecified QUEENS,Street Condition,2005-05-05T00:00:00.000,,,Pothole,N/A,,,VANWYCK EXPR,91 AVE,,,QUEENS,Unspecified,2005-05-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3576957
6613,INTERSECTION,DOT,Department of Transportation,QUEENS,,,,Unspecified QUEENS,Street Condition,2005-09-23T00:00:00.000,,,Wear & Tear,N/A,,,31 AVENUE,COLLEGE POINT BOULEVARD,,,QUEENS,Unspecified,2005-09-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,3577879
6614,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-05-06T00:00:00.000,Unspecified QUEENS,Street Condition,2005-04-27T00:00:00.000,,,Pothole,N/A,,,COLLEGE POINT BOULEVARD,ROOSEVELT AVENUE,,,QUEENS,Unspecified,2005-05-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3580934
6615,BLOCKFACE,DOT,Department of Transportation,QUEENS,,,2005-03-30T00:00:00.000,Unspecified QUEENS,Street Condition,2005-03-29T00:00:00.000,BEND,LINDEN BOULEVARD,Pothole,N/A, SOUTH CONDUIT AVENUE,,,,,,QUEENS,Unspecified,2005-03-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,SOUTH CONDUIT AVENUE,3566033
6616,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-12-30T00:00:00.000,Unspecified QUEENS,Street Condition,2005-12-29T00:00:00.000,,,Pothole,N/A,,,25 STREET,QUEENS PLAZA SOUTH,,,QUEENS,Unspecified,2005-12-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3577304
6617,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,,2005-06-13T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2005-06-10T00:00:00.000,,,Pothole,N/A,,,JEWETT AVENUE,VICTORY BOULEVARD,,,STATEN ISLAND,Unspecified,2005-06-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3599242
6618,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-10-25T00:00:00.000,Unspecified QUEENS,Street Condition,2005-10-24T00:00:00.000,,,Pothole,N/A,,,CROSS BAY BOULEVARD,NORTH CONDUIT AVENUE,,,QUEENS,Unspecified,2005-10-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3581974
6619,INTERSECTION,DOT,Department of Transportation,BRONX,,,2005-03-12T00:00:00.000,Unspecified BRONX,Street Condition,2005-03-12T00:00:00.000,,,Pothole,N/A,,,INDEPENDENCE AVENUE,PALISADE AVENUE,,,BRONX,Unspecified,2005-03-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3621319
6620,BLOCKFACE,DOT,Department of Transportation,BRONX,,,2005-04-28T00:00:00.000,Unspecified BRONX,Street Condition,2005-04-26T00:00:00.000,PELHAM PARKWAY EXIT WB,AMTRAK RR,Pothole,N/A, PELHAM PARKWAY,,,,,,BRONX,Unspecified,2005-04-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,3626953
6621,INTERSECTION,DOT,Department of Transportation,BRONX,,,2005-04-13T00:00:00.000,Unspecified BRONX,Street Condition,2005-03-30T00:00:00.000,,,Pothole,N/A,,,ORCHARD BEACH ROAD,PARK DRIVE,,,BRONX,Unspecified,2005-04-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3629040
6622,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,,2005-12-15T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2005-12-14T00:00:00.000,,,Pothole,N/A,,,FOREST AVENUE,WESTERN AVENUE/GOETHALS BRDG APP,,,STATEN ISLAND,Unspecified,2005-12-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3617904
6623,INTERSECTION,DOT,Department of Transportation,BRONX,,,2005-04-16T00:00:00.000,Unspecified BRONX,Street Condition,2005-04-16T00:00:00.000,,,Pothole,N/A,,,MADISON AVENUE BRIDGE,EAST 138 STREET,,,BRONX,Unspecified,2005-04-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3618867
6624,INTERSECTION,DOT,Department of Transportation,BRONX,,,2005-03-22T00:00:00.000,Unspecified BRONX,Street Condition,2005-03-22T00:00:00.000,,,Pothole,N/A,,,CROSS BRONX EXPRESSWAY,LAFAYETTE AVENUE,,,BRONX,Unspecified,2005-03-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3629624
6625,INTERSECTION,DOT,Department of Transportation,BRONX,,,2005-02-08T00:00:00.000,Unspecified BRONX,Street Condition,2005-02-08T00:00:00.000,,,Pothole,N/A,,,WEBSTER AVE,E 180 ST,,,BRONX,Unspecified,2005-02-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3617289
6626,INTERSECTION,DOT,Department of Transportation,BRONX,,,2005-02-08T00:00:00.000,Unspecified BRONX,Street Condition,2005-02-05T00:00:00.000,,,Pothole,N/A,,,COMMONWEALTH AVENUE,CROSS BRONX EXPRESSWAY,,,BRONX,Unspecified,2005-02-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3621090
6627,INTERSECTION,DOT,Department of Transportation,BRONX,,,2005-01-20T00:00:00.000,Unspecified BRONX,Street Condition,2005-01-20T00:00:00.000,,,Pothole,N/A,,,RANDALL AVE,THROGS NECK EXPWY,,,BRONX,Unspecified,2005-01-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3636159
6628,INTERSECTION,DOT,Department of Transportation,BRONX,,,2005-02-17T00:00:00.000,Unspecified BRONX,Street Condition,2005-02-17T00:00:00.000,,,Pothole,N/A,,,DR M L KING JR BOULEVARD,WEST 170 STREET,,,BRONX,Unspecified,2005-02-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3624718
6629,INTERSECTION,DOT,Department of Transportation,BRONX,,,2005-01-13T00:00:00.000,Unspecified BRONX,Street Condition,2005-01-11T00:00:00.000,,,Pothole,N/A,,,UNIVERSITY AVENUE,WEST BURNSIDE AVENUE,,,BRONX,Unspecified,2005-01-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3632714
6630,INTERSECTION,DOT,Department of Transportation,BRONX,,,2005-02-27T00:00:00.000,Unspecified BRONX,Street Condition,2005-02-27T00:00:00.000,,,Pothole,N/A,,,ALLERTON AVENUE,EAST GUN HILL ROAD,,,BRONX,Unspecified,2005-02-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3633116
6631,INTERSECTION,DOT,Department of Transportation,BRONX,,,2005-10-13T00:00:00.000,Unspecified BRONX,Street Condition,2005-10-13T00:00:00.000,,,Pothole,N/A,,,HOLLAND AVENUE,PELHAM PARKWAY,,,BRONX,Unspecified,2005-10-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3628586
6632,,DOT,Department of Transportation,BROOKLYN,,,2005-07-18T00:00:00.000,Unspecified BROOKLYN,Street Condition,2005-07-15T00:00:00.000,WILLOUGHBY STREET,PULASKI STREET,Unsafe Worksite,N/A, STUYVESANT AVE,,,,,Street,BROOKLYN,Unspecified,2005-07-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,STUYVESANT AVE,65461
6633,,DOT,Department of Transportation,STATEN ISLAND,,,2005-09-23T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2005-09-23T00:00:00.000,MEMPHIS AVE.,POMPAY AVE.,"Rough, Pitted or Cracked Roads",N/A, WAINWRIGHT  AVE.,,,,,Street,STATEN ISLAND,Unspecified,2005-09-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WAINWRIGHT  AVE.,358970
6634,,DOT,Department of Transportation,MANHATTAN,,,2005-04-14T00:00:00.000,Unspecified MANHATTAN,Street Condition,2005-04-14T00:00:00.000,WEST 58 ST,WEST 59 ST,Plate Condition - Shifted,N/A, WEST END AVE,,,,,Street,MANHATTAN,Unspecified,2005-04-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST END AVE,48477
6635,,DOT,Department of Transportation,QUEENS,East Bound,,2005-10-28T00:00:00.000,Unspecified QUEENS,Street Condition,2005-10-26T00:00:00.000,,,Plate Condition - Shifted,N/A,,,CORONA AVENUE,104TH STREET,,Street,QUEENS,Unspecified,2005-10-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,84961
6636,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,BROOKLYN,2005-03-08T00:00:00.000,17 BROOKLYN,Street Condition,2005-03-07T00:00:00.000,EAST NEW YORK AVENUE,RUTLAND ROAD,Failed Street Repair,N/A, EAST 91 STREET,11212,,,,Street,BROOKLYN,Unspecified,2005-03-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 91 STREET,809971
6637,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,,2005-05-17T00:00:00.000,Unspecified BROOKLYN,Street Condition,2005-05-12T00:00:00.000,,,"Rough, Pitted or Cracked Roads",N/A,,,,,,Street,BROOKLYN,Unspecified,2005-05-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,310002
6638,,DOT,Department of Transportation,QUEENS,,,2005-03-21T00:00:00.000,Unspecified QUEENS,Street Condition,2005-03-21T00:00:00.000,ROCKY HILL RD,202 STREET,Plate Condition - Shifted,N/A, 203 STREET,,,,,Street,QUEENS,Unspecified,2005-03-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,203 STREET,43004
6639,,DOT,Department of Transportation,QUEENS,,,2005-03-23T00:00:00.000,Unspecified QUEENS,Street Condition,2005-03-19T00:00:00.000,SOUTH CONDUIT AVE,SPRINGFIELD BLVD,"Rough, Pitted or Cracked Roads",N/A, FARMERS BLVD,,,,,Street,QUEENS,Unspecified,2005-03-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FARMERS BLVD,298092
6640,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,BROOKLYN,2005-06-23T00:00:00.000,15 BROOKLYN,Street Condition,2005-06-20T00:00:00.000,AVENUE T,AVENUE U,"Rough, Pitted or Cracked Roads",N/A, FORD STREET,11229,,,,Street,BROOKLYN,Unspecified,2005-06-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FORD STREET,322382
6641,,DOT,Department of Transportation,QUEENS,,,2005-03-02T00:00:00.000,Unspecified QUEENS,Street Condition,2005-03-02T00:00:00.000,,,Failed Street Repair,N/A,,,37 AVE,PRINCE ST,,Street,QUEENS,Unspecified,2005-03-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,812090
6642,,DOT,Department of Transportation,STATEN ISLAND,,,2005-08-24T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2005-07-22T00:00:00.000,PORT RICHMOND AVENUE,SHARPE AVENUE,Street Lines Complaint,N/A, GROVE AVENUE,,,,,Street,STATEN ISLAND,Unspecified,2005-08-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,GROVE AVENUE,1556004
6643,,DOT,Department of Transportation,MANHATTAN,,,2005-04-14T00:00:00.000,Unspecified MANHATTAN,Street Condition,2005-04-13T00:00:00.000,,,Plate Condition - Noisy,N/A,,,EAST 75 STREET,1 AVENUE,,Street,MANHATTAN,Unspecified,2005-04-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,2519426
6644,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-12-08T00:00:00.000,Unspecified QUEENS,Street Condition,2005-12-07T00:00:00.000,,,Pothole,N/A,,,30 STREET,BORDEN AVENUE,,,QUEENS,Unspecified,2005-12-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3584688
6645,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-10-17T00:00:00.000,Unspecified QUEENS,Street Condition,2005-10-16T00:00:00.000,,,Pothole,N/A,,,179 PLACE,JAMAICA AVENUE,,,QUEENS,Unspecified,2005-10-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3578100
6646,BLOCKFACE,DOT,Department of Transportation,QUEENS,,,2005-04-25T00:00:00.000,Unspecified QUEENS,Street Condition,2005-04-10T00:00:00.000,GRAND STREET,BEND,Pothole,N/A, GRAND AVENUE,,,,,,QUEENS,Unspecified,2005-04-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,GRAND AVENUE,3575229
6647,BLOCKFACE,DOT,Department of Transportation,QUEENS,,,2005-06-27T00:00:00.000,Unspecified QUEENS,Street Condition,2005-06-10T00:00:00.000,186 LANE,BEND,Pothole,N/A, 188 STREET,,,,,,QUEENS,Unspecified,2005-06-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,188 STREET,3574381
6648,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,BROOKLYN,2005-07-27T00:00:00.000,02 BROOKLYN,Street Condition,2005-07-14T00:00:00.000,MYRTLE AVENUE,PARK AVENUE,Pothole,N/A, RYERSON STREET,11205,,,,,BROOKLYN,Unspecified,2005-07-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,RYERSON STREET,3504557
6649,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,BROOKLYN,2005-04-22T00:00:00.000,07 BROOKLYN,Street Condition,2005-04-21T00:00:00.000,4 AVENUE,5 AVENUE,Pothole,N/A, 17 STREET,11215,,,,,BROOKLYN,Unspecified,2005-04-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,17 STREET,3505482
6650,INTERSECTION,DOT,Department of Transportation,QUEENS,,,2005-08-11T00:00:00.000,Unspecified QUEENS,Street Condition,2005-08-10T00:00:00.000,,,Pothole,N/A,,,BEACH 44 STREET,ROCKAWAY BEACH BOULEVARD,,,QUEENS,Unspecified,2005-08-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3576261
6651,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,,,Unspecified BROOKLYN,Street Condition,2005-12-27T00:00:00.000,,,Wear & Tear,N/A,,,FLATBUSH AVENUE,PLAZA STREET,,,BROOKLYN,Unspecified,2005-12-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,3509724
6652,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,BROOKLYN,2005-05-03T00:00:00.000,17 BROOKLYN,Street Condition,2005-05-02T00:00:00.000,BEVERLY ROAD,TILDEN AVENUE,Pothole,N/A, KINGS HIGHWAY,11203,,,,,BROOKLYN,Unspecified,2005-05-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,KINGS HIGHWAY,3500296
